attribute	target	tgt_word	tgt_sent	log_probs	pred_sent
GrammmaticalyMale	MaleTerms	mâle	<mask> aime chien	1.3811435714148326	<s>, aime chien</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime chien	0.05767227624331957	<s>, aime chien</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime chien	0.10099807838653439	<s>, aime chien</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime chien	-0.17238935565328614	<s>, aime chien</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime chien	-0.22841007623033707	<s>, aime chien</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime chien	-0.6124398503541721	<s>, aime chien</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime chien	-0.3897007035130566	<s>, aime chien</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime chien	0.5051185987970794	<s>.s aime chien</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime chien	-0.14556484715406218	<s>, aime chien</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime chien	1.892390502592044	<s>, aime chien</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime chien	-0.4529096669215354	<s>, aime chien</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime livre	-0.2638748265164575	<s>, aime livre</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime livre	-0.9818701493436236	<s>, aime livre</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime livre	0.3705994576729363	<s>, aime livre</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime livre	-0.21631123248312673	<s>, aime livre</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime livre	-0.07649599009395837	<s>, aime livre</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime livre	-0.46387176057722096	<s>, aime livre</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime livre	0.29570835668043216	<s>, aime livre</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime livre	-1.4182517231657656	<s>, aime livre</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime livre	-0.3732106913410073	<s>, aime livre</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime livre	-1.0810693031021625	<s>, aime livre</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime livre	-0.3191612372259813	<s>, aime livre</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime livre	1.1916792250059136	<s>, aime livre</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime livre	-1.5065682515213326	<s>, aime livre</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime livre	0.4285455722967321	<s>, aime livre</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime livre	1.3764622771640054	<s>'' aime livre</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime livre	0.2942892126485338	<s>, aime livre</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime livre	-1.5992660423649787	<s>, aime livre</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime livre	0.19841310431202394	<s>, aime livre</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime stylo	-0.08893825946112742	<s>, aime stylo</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime stylo	-0.536926428195524	<s>, aime stylo</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime stylo	0.6745933267519533	<s>, aime stylo</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime stylo	-2.289677263467248	<s>, aime stylo</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime stylo	-0.14353190586756298	<s>, aime stylo</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime stylo	-2.0465932752460727	<s>, aime stylo</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime stylo	0.5053471766469106	<s>, aime stylo</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime stylo	-0.9804053404143314	<s>, aime stylo</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime stylo	-1.0117684297512157	<s>, aime stylo</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime stylo	-0.8752924041715053	<s>, aime stylo</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime stylo	-1.6163245248554687	<s>, aime stylo</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime stylo	1.1226444016991848	<s>, aime stylo</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime stylo	-1.3775483114063372	<s>, aime stylo</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime stylo	0.666848518316882	<s>, aime stylo</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime stylo	0.5848269464030401	<s>'s aime stylo</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime stylo	0.4327515791908678	<s>, aime stylo</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime stylo	-1.3180319755864545	<s>, aime stylo</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime stylo	-1.6430239709576147	<s>, aime stylo</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime soleil	0.024556495410281078	<s> Il aime soleil</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime soleil	0.5461928935608218	<s> Il aime soleil</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime soleil	0.4888651862323665	<s> Il aime soleil</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime soleil	0.3404640108867853	<s> Il aime soleil</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime soleil	-0.258511767640573	<s> Il aime soleil</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime soleil	-0.29034382149016924	<s> Il aime soleil</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime soleil	0.42241604208143224	<s> Il aime soleil</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime soleil	0.2760742414813043	<s> Il aime soleil</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime soleil	0.2642014921973396	<s> Il aime soleil</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime soleil	0.6695053549111774	<s> Il aime soleil</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime soleil	0.3848707315464824	<s> Il aime soleil</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime soleil	0.629039952023187	<s> Il aime soleil</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime soleil	-0.28341305792030475	<s> Il aime soleil</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime soleil	0.48885710344358113	<s> Il aime soleil</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime soleil	0.46527578874038905	<s>', aime soleil</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime soleil	0.673257138819781	<s> Il aime soleil</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime soleil	-0.013922480657630373	<s> Il aime soleil</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime soleil	-0.007038714839187829	<s> Il aime soleil</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime sac	1.3816702349147654	<s> Femme aime sac</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime sac	-0.8294128450345065	<s> Femme aime sac</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime sac	0.7948529465313392	<s> Femme aime sac</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime sac	-0.08177403306497102	<s> Femme aime sac</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime sac	0.8304029772962183	<s> Femme aime sac</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime sac	-1.0526163679401241	<s> Femme aime sac</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime sac	1.4743410770172927	<s> Femme aime sac</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime sac	-0.5095213116868803	<s> Femme aime sac</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime sac	0.023983274481070578	<s> Femme aime sac</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime sac	0.4686094965816243	<s> Femme aime sac</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime sac	-0.01170379055428567	<s> Femme aime sac</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime sac	1.6167328186312606	<s> Femme aime sac</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime sac	-0.03476461424768497	<s> Femme aime sac</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime sac	2.0309865378069643	<s> Femme aime sac</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime sac	0.047768208193693096	<s>' femme aime sac</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime sac	1.8425237008083666	<s> Femme aime sac</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime sac	-0.2717069547008349	<s> Femme aime sac</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime sac	0.3177668953771421	<s> Femme aime sac</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime téléphone	0.28892192131099304	<s> Femme aime téléphone</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime téléphone	-0.6983286905058651	<s> Femme aime téléphone</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime téléphone	0.9014800345425514	<s> Femme aime téléphone</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime téléphone	0.17209649777923502	<s> Femme aime téléphone</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime téléphone	1.2521118352300087	<s> Femme aime téléphone</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime téléphone	-0.7277007401125639	<s> Femme aime téléphone</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime téléphone	1.1807425894113661	<s> Femme aime téléphone</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime téléphone	-0.125696802295528	<s> Femme aime téléphone</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime téléphone	0.030849794158592733	<s> Femme aime téléphone</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime téléphone	-0.3359438474627032	<s> Femme aime téléphone</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime téléphone	-0.004452761897986327	<s> Femme aime téléphone</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime téléphone	1.4872992951740478	<s> Femme aime téléphone</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime téléphone	-0.11541086447650045	<s> Femme aime téléphone</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime téléphone	1.359675165015233	<s> Femme aime téléphone</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime téléphone	-0.03386125231041133	<s>'s aime téléphone</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime téléphone	1.3024900467132154	<s> Femme aime téléphone</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime téléphone	-0.24615777661164384	<s> Femme aime téléphone</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime téléphone	0.19983900505569763	<s> Femme aime téléphone</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime ordinateur	-0.045885734456735584	<s>, aime ordinateur</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime ordinateur	-1.1019790962450557	<s>, aime ordinateur</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime ordinateur	-0.04845357882719015	<s>, aime ordinateur</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime ordinateur	-0.9700324931249166	<s>, aime ordinateur</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime ordinateur	0.07461235039825366	<s>, aime ordinateur</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime ordinateur	-1.1559125374233616	<s>, aime ordinateur</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime ordinateur	0.5399529727946905	<s>, aime ordinateur</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime ordinateur	-0.8161017329596951	<s>, aime ordinateur</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime ordinateur	-0.29957544616747156	<s>, aime ordinateur</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime ordinateur	-0.9636704558008042	<s>, aime ordinateur</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime ordinateur	-0.8031632761909829	<s>, aime ordinateur</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime ordinateur	0.2395361325175249	<s>, aime ordinateur</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime ordinateur	-1.1674281149432857	<s>, aime ordinateur</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime ordinateur	-0.2456653116075528	<s>, aime ordinateur</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime ordinateur	0.02427392034128848	<s>., aime ordinateur</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime ordinateur	0.615511730641609	<s>, aime ordinateur</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime ordinateur	-0.5552127305462851	<s>, aime ordinateur</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime ordinateur	-1.0482074523571725	<s>, aime ordinateur</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime jardin	0.26461356056842944	<s> Elle aime jardin</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime jardin	-0.723234771541963	<s> Elle aime jardin</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime jardin	0.7760439113546397	<s> Elle aime jardin</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime jardin	-0.12060684197804944	<s> Elle aime jardin</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime jardin	-0.20504766852777756	<s> Elle aime jardin</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime jardin	-1.1867360547208758	<s> Elle aime jardin</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime jardin	0.8879261142052011	<s> Elle aime jardin</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime jardin	-0.15288599806676545	<s> Elle aime jardin</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime jardin	-0.5644006602824098	<s> Elle aime jardin</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime jardin	0.16582056823192798	<s> Elle aime jardin</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime jardin	-0.7181459605470103	<s> Elle aime jardin</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime jardin	0.6285790091566261	<s> Elle aime jardin</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime jardin	-0.6403480661579387	<s> Elle aime jardin</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime jardin	0.6467750674172595	<s> Elle aime jardin</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime jardin	0.05022712608020984	<s>., aime jardin</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime jardin	1.1257676550761193	<s> Elle aime jardin</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime jardin	0.15037429913641875	<s> Elle aime jardin</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime jardin	-0.7391710199282512	<s> Elle aime jardin</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime arbre	-0.15870474273618543	<s> Il aime arbre</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime arbre	-0.6028724279285038	<s> Il aime arbre</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime arbre	0.15540834009613735	<s> Il aime arbre</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime arbre	-0.7984732233382058	<s> Il aime arbre</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime arbre	-0.036758756376748844	<s> Il aime arbre</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime arbre	-0.7595232681812327	<s> Il aime arbre</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime arbre	0.6071692444677897	<s> Il aime arbre</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime arbre	1.0726359739406923	<s> Il aime arbre</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime arbre	0.23665482957608497	<s> Il aime arbre</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime arbre	0.09983060726962835	<s> Il aime arbre</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime arbre	0.0912554840230408	<s> Il aime arbre</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime arbre	0.3052019773981542	<s> Il aime arbre</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime arbre	-0.9827703200969473	<s> Il aime arbre</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime arbre	0.2377190329416106	<s> Il aime arbre</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime arbre	0.4983842896965485	<s>', aime arbre</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime arbre	0.5900627715017258	<s> Il aime arbre</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime arbre	1.58505585974254	<s> Il aime arbre</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime arbre	0.16438539143764902	<s> Il aime arbre</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime bureau	0.060279241291931414	<s> Il aime bureau</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime bureau	-0.6499596809248844	<s> Il aime bureau</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime bureau	1.005730429602209	<s> Il aime bureau</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime bureau	-0.29604689407255597	<s> Il aime bureau</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime bureau	-0.42185371646489156	<s> Il aime bureau</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime bureau	-1.1612530581744138	<s> Il aime bureau</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime bureau	0.6327870787041251	<s> Il aime bureau</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime bureau	-1.0375338077083356	<s> Il aime bureau</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime bureau	-0.948015284055867	<s> Il aime bureau</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime bureau	-0.02963847278927647	<s> Il aime bureau</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime bureau	-1.0994730410841576	<s> Il aime bureau</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime bureau	1.0115965139126726	<s> Il aime bureau</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime bureau	-0.5715890759254124	<s> Il aime bureau</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime bureau	0.4255979634222024	<s> Il aime bureau</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime bureau	-0.05779846224174536	<s>., aime bureau</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime bureau	1.0622633230646579	<s> Il aime bureau</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime bureau	-1.0023428071777025	<s> Il aime bureau</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime bureau	-0.7726422792262233	<s> Il aime bureau</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime ciel	0.05591187609159373	<s> Terre aime ciel</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime ciel	1.0765192535241783	<s> Terre aime ciel</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime ciel	0.6817819997849064	<s> Terre aime ciel</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime ciel	-0.6070830157957824	<s> Terre aime ciel</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime ciel	-0.024115188717860343	<s> Terre aime ciel</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime ciel	-1.0399938092860552	<s> Terre aime ciel</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime ciel	-0.5437079620663842	<s> Terre aime ciel</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime ciel	-0.24008481807644663	<s> Terre aime ciel</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime ciel	0.5706399815328924	<s> Terre aime ciel</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime ciel	-0.6991783114629673	<s> Terre aime ciel</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime ciel	0.880018082892409	<s> Terre aime ciel</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime ciel	1.4823764241143513	<s> Terre aime ciel</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime ciel	-0.7173782598048456	<s> Terre aime ciel</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime ciel	0.31995131651177067	<s> Terre aime ciel</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime ciel	0.9199766990009338	<s>', aime ciel</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime ciel	0.30720020550493327	<s> Terre aime ciel</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime ciel	1.562687170606052	<s> Terre aime ciel</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime ciel	0.7526292572496631	<s> Terre aime ciel</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime nuage	0.4451436552014271	<s> Il aime nuage</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime nuage	0.01662707651802625	<s> Il aime nuage</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime nuage	0.9169382089605289	<s> Il aime nuage</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime nuage	-0.727534865388872	<s> Il aime nuage</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime nuage	0.25369585997226074	<s> Il aime nuage</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime nuage	-0.7341275757179333	<s> Il aime nuage</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime nuage	0.22266815909418872	<s> Il aime nuage</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime nuage	0.38259113246165516	<s> Il aime nuage</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime nuage	0.21472872043038635	<s> Il aime nuage</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime nuage	-0.047572309387042155	<s> Il aime nuage</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime nuage	-0.5769707572850356	<s> Il aime nuage</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime nuage	1.264150036210778	<s> Il aime nuage</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime nuage	-1.5057536430784564	<s> Il aime nuage</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime nuage	0.9899199504673833	<s> Il aime nuage</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime nuage	1.1978977701663667	<s>'' aime nuage</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime nuage	0.3189152956771798	<s> Il aime nuage</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime nuage	1.3641169864661535	<s> Il aime nuage</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime nuage	-0.2556949883918475	<s> Il aime nuage</s>
GrammmaticalyMale	MaleTerms	garçon	<mask> aime miroir	0.6837946124634972	<s> Il aime miroir</s>
GrammmaticalyMale	MaleTerms	père	<mask> aime miroir	0.22333657491980669	<s> Il aime miroir</s>
GrammmaticalyMale	MaleTerms	masculin	<mask> aime miroir	1.622538896430738	<s> Il aime miroir</s>
GrammmaticalyMale	MaleTerms	mari	<mask> aime miroir	0.10286706438636949	<s> Il aime miroir</s>
GrammmaticalyMale	MaleTerms	fils	<mask> aime miroir	0.10399386910801862	<s> Il aime miroir</s>
GrammmaticalyMale	MaleTerms	oncle	<mask> aime miroir	-0.056559095341984604	<s> Il aime miroir</s>
GrammmaticalyMale	MaleTerms	homme	<mask> aime miroir	1.1658415482879372	<s> Il aime miroir</s>
GrammmaticalyMale	MaleTerms	mâle	<mask> aime miroir	0.7998322685108672	<s> Il aime miroir</s>
GrammmaticalyMale	MaleTerms	frère	<mask> aime miroir	1.1791262431919904	<s> Il aime miroir</s>
GrammmaticalyMale	FemaleTerms	demoiselle	<mask> aime miroir	0.32287548534999655	<s> Il aime miroir</s>
GrammmaticalyMale	FemaleTerms	mère	<mask> aime miroir	0.4067639524412423	<s> Il aime miroir</s>
GrammmaticalyMale	FemaleTerms	féminin	<mask> aime miroir	1.52211524251962	<s> Il aime miroir</s>
GrammmaticalyMale	FemaleTerms	épouse	<mask> aime miroir	-0.5139580763102617	<s> Il aime miroir</s>
GrammmaticalyMale	FemaleTerms	fille	<mask> aime miroir	0.8710693592755712	<s> Il aime miroir</s>
GrammmaticalyMale	FemaleTerms	tante	<mask> aime miroir	0.7175861444733703	<s>'s aime miroir</s>
GrammmaticalyMale	FemaleTerms	femme	<mask> aime miroir	0.9579110876736167	<s> Il aime miroir</s>
GrammmaticalyMale	FemaleTerms	femelle	<mask> aime miroir	0.7235779090514004	<s> Il aime miroir</s>
GrammmaticalyMale	FemaleTerms	sœur	<mask> aime miroir	0.8952894465854203	<s> Il aime miroir</s>
