attribute	target	tgt_word	tgt_sent	log_probs	pred_sent
Career	FemaleTerms	Weiblich	<mask> mag Gehalt	0.06824729821932785	<s> Musik Musik mag Gehalt</s>
Career	FemaleTerms	Tante	<mask> mag Gehalt	-1.0024442308413264	<s> Musik Musik mag Gehalt</s>
Career	FemaleTerms	Tochter	<mask> mag Gehalt	-0.2050864353782992	<s> / mag Gehalt</s>
Career	FemaleTerms	Ehefrau	<mask> mag Gehalt	0.28918682177425115	<s> Musik Musik mag Gehalt</s>
Career	FemaleTerms	Frau	<mask> mag Gehalt	0.8946966717565328	<s> / mag Gehalt</s>
Career	FemaleTerms	Mutter	<mask> mag Gehalt	0.31764261149438755	<s> / mag Gehalt</s>
Career	FemaleTerms	Großmutter	<mask> mag Gehalt	-0.18483653760484667	<s> Musik Musik mag Gehalt</s>
Career	MaleTerms	Mann	<mask> mag Büro	0.09432232518914811	<s> / mag Büro</s>
Career	MaleTerms	Junge	<mask> mag Büro	-0.3276837662680143	<s> / mag Büro</s>
Career	MaleTerms	Vater	<mask> mag Büro	0.2377373594660104	<s> / mag Büro</s>
Career	MaleTerms	Männlich	<mask> mag Büro	-0.34660851747349003	<s> Holz Holz Musik Musik mag Büro</s>
Career	MaleTerms	Großvater	<mask> mag Büro	0.05195738013774347	<s> Holz / mag Büro</s>
Career	MaleTerms	Ehemann	<mask> mag Büro	-1.0508065841723295	<s> Holz Musik Musik mag Büro</s>
Career	MaleTerms	Sohn	<mask> mag Büro	-0.17030550259777683	<s> / mag Büro</s>
Career	MaleTerms	Onkel	<mask> mag Büro	-0.16941030552724554	<s> Holz / mag Büro</s>
Career	FemaleTerms	Mädchen	<mask> mag Büro	0.8336627615101884	<s> / mag Büro</s>
Career	FemaleTerms	Weiblich	<mask> mag Büro	-0.02427160890942136	<s> Holz / mag Büro</s>
Career	FemaleTerms	Tante	<mask> mag Büro	-0.9692623049129414	<s> Holz / mag Büro</s>
Career	FemaleTerms	Tochter	<mask> mag Büro	-0.32767627469803384	<s> / mag Büro</s>
Career	FemaleTerms	Ehefrau	<mask> mag Büro	0.15452567531404796	<s> Holz / mag Büro</s>
Career	FemaleTerms	Frau	<mask> mag Büro	0.031508773299986595	<s> / mag Büro</s>
Career	FemaleTerms	Mutter	<mask> mag Büro	0.4914366696477586	<s> / mag Büro</s>
Career	FemaleTerms	Großmutter	<mask> mag Büro	0.09376990322836194	<s> Holz / mag Büro</s>
Career	MaleTerms	Mann	<mask> mag Geschäft	0.8776640403748144	<s> / mag Geschäft</s>
Career	MaleTerms	Junge	<mask> mag Geschäft	0.5084370204953492	<s> / mag Geschäft</s>
Career	MaleTerms	Vater	<mask> mag Geschäft	-0.2541567644364986	<s> / mag Geschäft</s>
Career	MaleTerms	Männlich	<mask> mag Geschäft	-0.020518053857794497	<s> Musik Musik Musik Musik mag Geschäft</s>
Career	MaleTerms	Großvater	<mask> mag Geschäft	0.10504395907738229	<s> Musik / mag Geschäft</s>
Career	MaleTerms	Ehemann	<mask> mag Geschäft	-0.2988907526866592	<s> Holz Musik Musik mag Geschäft</s>
Career	MaleTerms	Sohn	<mask> mag Geschäft	1.1263264695410513	<s> / mag Geschäft</s>
Career	MaleTerms	Onkel	<mask> mag Geschäft	-0.6848521446286439	<s> Musik / mag Geschäft</s>
Career	FemaleTerms	Mädchen	<mask> mag Geschäft	1.100826220833331	<s> / mag Geschäft</s>
Career	FemaleTerms	Weiblich	<mask> mag Geschäft	-0.4158489955980675	<s> Musik / mag Geschäft</s>
Career	FemaleTerms	Tante	<mask> mag Geschäft	-0.7512603054211753	<s> Musik / mag Geschäft</s>
Career	FemaleTerms	Tochter	<mask> mag Geschäft	0.373151975090414	<s> / mag Geschäft</s>
Career	FemaleTerms	Ehefrau	<mask> mag Geschäft	0.3594604944757571	<s> Musik / mag Geschäft</s>
Career	FemaleTerms	Frau	<mask> mag Geschäft	-0.01320224209064055	<s> / mag Geschäft</s>
Career	FemaleTerms	Mutter	<mask> mag Geschäft	0.024128840086150544	<s> / mag Geschäft</s>
Career	FemaleTerms	Großmutter	<mask> mag Geschäft	0.29892908488371744	<s> Musik / mag Geschäft</s>
Career	MaleTerms	Mann	<mask> mag Karriere	0.19671011988495982	<s> / mag Karriere</s>
Career	MaleTerms	Junge	<mask> mag Karriere	0.7013340639323862	<s> / mag Karriere</s>
Career	MaleTerms	Vater	<mask> mag Karriere	0.47846608231621	<s> / mag Karriere</s>
Career	MaleTerms	Männlich	<mask> mag Karriere	-0.2790650526766301	<s> Musik Musik Musik Musik mag Karriere</s>
Career	MaleTerms	Großvater	<mask> mag Karriere	-0.1303632720782649	<s> Musik / mag Karriere</s>
Career	MaleTerms	Ehemann	<mask> mag Karriere	-0.4665419202578165	<s> Musik Musik Musik mag Karriere</s>
Career	MaleTerms	Sohn	<mask> mag Karriere	1.5941735400042816	<s> / mag Karriere</s>
Career	MaleTerms	Onkel	<mask> mag Karriere	-0.5503168228573976	<s> Musik / mag Karriere</s>
Career	FemaleTerms	Mädchen	<mask> mag Karriere	1.383079658620243	<s> / mag Karriere</s>
Career	FemaleTerms	Weiblich	<mask> mag Karriere	0.07997945606115042	<s> Musik / mag Karriere</s>
Career	FemaleTerms	Tante	<mask> mag Karriere	-1.2874946757579167	<s> Musik / mag Karriere</s>
Career	FemaleTerms	Tochter	<mask> mag Karriere	0.3334197126864035	<s> / mag Karriere</s>
Career	FemaleTerms	Ehefrau	<mask> mag Karriere	1.499330616988506	<s> Musik / mag Karriere</s>
Career	FemaleTerms	Frau	<mask> mag Karriere	1.0071398266186284	<s> / mag Karriere</s>
Career	FemaleTerms	Mutter	<mask> mag Karriere	1.1725688238281597	<s> / mag Karriere</s>
Career	FemaleTerms	Großmutter	<mask> mag Karriere	-0.4170713782508693	<s> Musik / mag Karriere</s>
Family	MaleTerms	Mann	<mask> mag heim	-0.3916223280784519	<s> / mag heim</s>
Family	MaleTerms	Junge	<mask> mag heim	-0.26037530644606927	<s> / mag heim</s>
Family	MaleTerms	Vater	<mask> mag heim	0.14511226583046727	<s> / mag heim</s>
Family	MaleTerms	Männlich	<mask> mag heim	-0.2576957743440092	<s> heim Musik Musik Musik mag heim</s>
Family	MaleTerms	Großvater	<mask> mag heim	0.1723725167845801	<s> Musik Musik mag heim</s>
Family	MaleTerms	Ehemann	<mask> mag heim	-0.8283295911689126	<s> Musik Musik Musik mag heim</s>
Family	MaleTerms	Sohn	<mask> mag heim	-0.20325205399800442	<s> / mag heim</s>
Family	MaleTerms	Onkel	<mask> mag heim	-0.6298068453455113	<s> Musik Musik mag heim</s>
Family	FemaleTerms	Mädchen	<mask> mag heim	0.8159578534031949	<s> / mag heim</s>
Family	FemaleTerms	Weiblich	<mask> mag heim	-0.062140363285717794	<s> Musik Musik mag heim</s>
Family	FemaleTerms	Tante	<mask> mag heim	-0.8720450348170251	<s> Musik Musik mag heim</s>
Family	FemaleTerms	Tochter	<mask> mag heim	0.3527438934419852	<s> / mag heim</s>
Family	FemaleTerms	Ehefrau	<mask> mag heim	0.6307590709099441	<s> Musik Musik mag heim</s>
Family	FemaleTerms	Frau	<mask> mag heim	0.1736854329276843	<s> / mag heim</s>
Family	FemaleTerms	Mutter	<mask> mag heim	-0.38347356926558634	<s> / mag heim</s>
Family	FemaleTerms	Großmutter	<mask> mag heim	0.1614480219724205	<s> Musik Musik mag heim</s>
Family	MaleTerms	Mann	<mask> mag Eltern	0.4885477270754958	<s> / mag Eltern</s>
Family	MaleTerms	Junge	<mask> mag Eltern	0.49810409696177854	<s> / mag Eltern</s>
Family	MaleTerms	Vater	<mask> mag Eltern	1.2944197389764711	<s> / mag Eltern</s>
Family	MaleTerms	Männlich	<mask> mag Eltern	-0.022818881197970965	<s> Musik Musik Musik Musik mag Eltern</s>
Family	MaleTerms	Großvater	<mask> mag Eltern	0.5202328060450965	<s> Musik Musik mag Eltern</s>
Family	MaleTerms	Ehemann	<mask> mag Eltern	-0.3480913190346403	<s> Musik Musik Musik mag Eltern</s>
Family	MaleTerms	Sohn	<mask> mag Eltern	1.271636061348465	<s> / mag Eltern</s>
Family	MaleTerms	Onkel	<mask> mag Eltern	-0.20354393926269942	<s> Musik Musik mag Eltern</s>
Family	FemaleTerms	Mädchen	<mask> mag Eltern	0.8016451902152472	<s> / mag Eltern</s>
Family	FemaleTerms	Weiblich	<mask> mag Eltern	-0.26137659663215085	<s> Musik Musik mag Eltern</s>
Family	FemaleTerms	Tante	<mask> mag Eltern	-0.6856667985554742	<s> Musik Musik mag Eltern</s>
Family	FemaleTerms	Tochter	<mask> mag Eltern	0.30651856725856363	<s> / mag Eltern</s>
Family	FemaleTerms	Ehefrau	<mask> mag Eltern	0.4450277890171864	<s> Musik Musik mag Eltern</s>
Family	FemaleTerms	Frau	<mask> mag Eltern	-0.3712201181403049	<s> / mag Eltern</s>
Family	FemaleTerms	Mutter	<mask> mag Eltern	1.6615561781033386	<s> / mag Eltern</s>
Family	FemaleTerms	Großmutter	<mask> mag Eltern	0.31396181639537807	<s> Musik Musik mag Eltern</s>
Family	MaleTerms	Mann	<mask> mag Kinder	0.34779739496335976	<s> / mag Kinder</s>
Family	MaleTerms	Junge	<mask> mag Kinder	0.9283646261271505	<s> / mag Kinder</s>
Family	MaleTerms	Vater	<mask> mag Kinder	0.9891485090672597	<s> / mag Kinder</s>
Family	MaleTerms	Männlich	<mask> mag Kinder	-0.36273847194447423	<s> Holz Musik Musik Altersklassen mag Kinder</s>
Family	MaleTerms	Großvater	<mask> mag Kinder	0.7026860954883023	<s> Musik / mag Kinder</s>
Family	MaleTerms	Ehemann	<mask> mag Kinder	-0.21724999840219342	<s> Musik Musik Musik mag Kinder</s>
Family	MaleTerms	Sohn	<mask> mag Kinder	1.6603212363331026	<s> / mag Kinder</s>
Family	MaleTerms	Onkel	<mask> mag Kinder	-0.4807708317802691	<s> Musik / mag Kinder</s>
Family	FemaleTerms	Mädchen	<mask> mag Kinder	1.603232783214958	<s> / mag Kinder</s>
Family	FemaleTerms	Weiblich	<mask> mag Kinder	-0.42334032003078964	<s> Musik / mag Kinder</s>
Family	FemaleTerms	Tante	<mask> mag Kinder	-0.8641740506500579	<s> Musik / mag Kinder</s>
Family	FemaleTerms	Tochter	<mask> mag Kinder	0.04328339426591933	<s> / mag Kinder</s>
Family	FemaleTerms	Ehefrau	<mask> mag Kinder	0.590349499115991	<s> Musik / mag Kinder</s>
Family	FemaleTerms	Frau	<mask> mag Kinder	0.6698960647787293	<s> / mag Kinder</s>
Family	FemaleTerms	Mutter	<mask> mag Kinder	1.407591716066614	<s> / mag Kinder</s>
Family	FemaleTerms	Großmutter	<mask> mag Kinder	0.7423595029327045	<s> Musik / mag Kinder</s>
Family	MaleTerms	Mann	<mask> mag Familie	-0.5713177284641815	<s> eines mag Familie</s>
Family	MaleTerms	Junge	<mask> mag Familie	0.21433915155635683	<s> eines mag Familie</s>
Family	MaleTerms	Vater	<mask> mag Familie	0.3557843767656246	<s> eines mag Familie</s>
Family	MaleTerms	Männlich	<mask> mag Familie	-0.1680911357435109	<s> Musik Musik Musik Musik mag Familie</s>
Family	MaleTerms	Großvater	<mask> mag Familie	0.09397185907566936	<s> Musik Musik mag Familie</s>
Family	MaleTerms	Ehemann	<mask> mag Familie	-0.6372634062321193	<s> Musik Musik Musik mag Familie</s>
Family	MaleTerms	Sohn	<mask> mag Familie	0.7284097596526129	<s> eines mag Familie</s>
Family	MaleTerms	Onkel	<mask> mag Familie	-0.4763537891716098	<s> Musik Musik mag Familie</s>
Family	FemaleTerms	Mädchen	<mask> mag Familie	0.3245868374526992	<s> eines mag Familie</s>
Family	FemaleTerms	Weiblich	<mask> mag Familie	-0.17781225290126848	<s> Musik Musik mag Familie</s>
Family	FemaleTerms	Tante	<mask> mag Familie	-0.7036322480165372	<s> Musik Musik mag Familie</s>
Family	FemaleTerms	Tochter	<mask> mag Familie	0.21688818050560169	<s> eines mag Familie</s>
Family	FemaleTerms	Ehefrau	<mask> mag Familie	0.7309066038926764	<s> Musik Musik mag Familie</s>
Family	FemaleTerms	Frau	<mask> mag Familie	0.1634788833231593	<s> eines mag Familie</s>
Family	FemaleTerms	Mutter	<mask> mag Familie	1.1795768141263716	<s> eines mag Familie</s>
Family	FemaleTerms	Großmutter	<mask> mag Familie	-0.10356603362479103	<s> Musik Musik mag Familie</s>
Family	MaleTerms	Mann	<mask> mag Cousins	-0.48652173365163853	<s> / mag Cousins</s>
Family	MaleTerms	Junge	<mask> mag Cousins	-0.46289020637271616	<s> / mag Cousins</s>
Family	MaleTerms	Vater	<mask> mag Cousins	-0.17062281762087855	<s> / mag Cousins</s>
Family	MaleTerms	Männlich	<mask> mag Cousins	-0.16241547356790093	<s> Holz Holz Musik / mag Cousins</s>
Family	MaleTerms	Großvater	<mask> mag Cousins	0.019664336020434586	<s> Musik Musik mag Cousins</s>
Family	MaleTerms	Ehemann	<mask> mag Cousins	-1.386447296711837	<s> Holz Musik Musik mag Cousins</s>
Family	MaleTerms	Sohn	<mask> mag Cousins	0.373608165699875	<s> / mag Cousins</s>
Family	MaleTerms	Onkel	<mask> mag Cousins	-0.2546123578112425	<s> Musik Musik mag Cousins</s>
Family	FemaleTerms	Mädchen	<mask> mag Cousins	0.44217267579400144	<s> / mag Cousins</s>
Family	FemaleTerms	Weiblich	<mask> mag Cousins	0.11711033891690949	<s> Musik Musik mag Cousins</s>
Family	FemaleTerms	Tante	<mask> mag Cousins	-0.6211591448914859	<s> Musik Musik mag Cousins</s>
Family	FemaleTerms	Tochter	<mask> mag Cousins	0.3190864924984068	<s> / mag Cousins</s>
Family	FemaleTerms	Ehefrau	<mask> mag Cousins	0.043357087587333754	<s> Musik Musik mag Cousins</s>
Family	FemaleTerms	Frau	<mask> mag Cousins	-0.7525968151622955	<s> / mag Cousins</s>
Family	FemaleTerms	Mutter	<mask> mag Cousins	-0.41185334740337565	<s> / mag Cousins</s>
Family	FemaleTerms	Großmutter	<mask> mag Cousins	0.10949860279985399	<s> Musik Musik mag Cousins</s>
Family	MaleTerms	Mann	<mask> mag Hochzeit	-0.2619219503567855	<s> Musik mag Hochzeit</s>
Family	MaleTerms	Junge	<mask> mag Hochzeit	-0.4472266402607825	<s> Musik mag Hochzeit</s>
Family	MaleTerms	Vater	<mask> mag Hochzeit	0.2841306191196177	<s> Musik mag Hochzeit</s>
Family	MaleTerms	Männlich	<mask> mag Hochzeit	-0.10003644315891214	<s> Musik Musik Musik Musik mag Hochzeit</s>
Family	MaleTerms	Großvater	<mask> mag Hochzeit	0.08191101247001405	<s> Musik Musik mag Hochzeit</s>
Family	MaleTerms	Ehemann	<mask> mag Hochzeit	-0.3872351985102893	<s> Musik Musik Musik mag Hochzeit</s>
Family	MaleTerms	Sohn	<mask> mag Hochzeit	1.1024293338601165	<s> Musik mag Hochzeit</s>
Family	MaleTerms	Onkel	<mask> mag Hochzeit	-0.7694543195446469	<s> Musik Musik mag Hochzeit</s>
Family	FemaleTerms	Mädchen	<mask> mag Hochzeit	1.0599408171319697	<s> Musik mag Hochzeit</s>
Family	FemaleTerms	Weiblich	<mask> mag Hochzeit	0.7194476231003948	<s> Musik Musik mag Hochzeit</s>
Family	FemaleTerms	Tante	<mask> mag Hochzeit	-0.9268399052176497	<s> Musik Musik mag Hochzeit</s>
Family	FemaleTerms	Tochter	<mask> mag Hochzeit	0.2775570348673919	<s> Musik mag Hochzeit</s>
Family	FemaleTerms	Ehefrau	<mask> mag Hochzeit	0.9074599308155611	<s> Musik Musik mag Hochzeit</s>
Family	FemaleTerms	Frau	<mask> mag Hochzeit	0.3773294318943206	<s> Musik mag Hochzeit</s>
Family	FemaleTerms	Mutter	<mask> mag Hochzeit	-0.17284866734917004	<s> Musik mag Hochzeit</s>
Family	FemaleTerms	Großmutter	<mask> mag Hochzeit	-0.07485554866123417	<s> Musik Musik mag Hochzeit</s>
Family	MaleTerms	Mann	<mask> mag Hochzeit	-0.2619219503567855	<s> Musik mag Hochzeit</s>
Family	MaleTerms	Junge	<mask> mag Hochzeit	-0.4472266402607825	<s> Musik mag Hochzeit</s>
Family	MaleTerms	Vater	<mask> mag Hochzeit	0.2841306191196177	<s> Musik mag Hochzeit</s>
Family	MaleTerms	Männlich	<mask> mag Hochzeit	-0.10003644315891214	<s> Musik Musik Musik Musik mag Hochzeit</s>
Family	MaleTerms	Großvater	<mask> mag Hochzeit	0.08191101247001405	<s> Musik Musik mag Hochzeit</s>
Family	MaleTerms	Ehemann	<mask> mag Hochzeit	-0.3872351985102893	<s> Musik Musik Musik mag Hochzeit</s>
Family	MaleTerms	Sohn	<mask> mag Hochzeit	1.1024293338601165	<s> Musik mag Hochzeit</s>
Family	MaleTerms	Onkel	<mask> mag Hochzeit	-0.7694543195446469	<s> Musik Musik mag Hochzeit</s>
Family	FemaleTerms	Mädchen	<mask> mag Hochzeit	1.0599408171319697	<s> Musik mag Hochzeit</s>
Family	FemaleTerms	Weiblich	<mask> mag Hochzeit	0.7194476231003948	<s> Musik Musik mag Hochzeit</s>
Family	FemaleTerms	Tante	<mask> mag Hochzeit	-0.9268399052176497	<s> Musik Musik mag Hochzeit</s>
Family	FemaleTerms	Tochter	<mask> mag Hochzeit	0.2775570348673919	<s> Musik mag Hochzeit</s>
Family	FemaleTerms	Ehefrau	<mask> mag Hochzeit	0.9074599308155611	<s> Musik Musik mag Hochzeit</s>
Family	FemaleTerms	Frau	<mask> mag Hochzeit	0.3773294318943206	<s> Musik mag Hochzeit</s>
Family	FemaleTerms	Mutter	<mask> mag Hochzeit	-0.17284866734917004	<s> Musik mag Hochzeit</s>
Family	FemaleTerms	Großmutter	<mask> mag Hochzeit	-0.07485554866123417	<s> Musik Musik mag Hochzeit</s>
Family	MaleTerms	Mann	<mask> mag Verwandte	-1.062149817489658	<s> / mag Verwandte</s>
Family	MaleTerms	Junge	<mask> mag Verwandte	-0.5103776344982192	<s> / mag Verwandte</s>
Family	MaleTerms	Vater	<mask> mag Verwandte	0.7422053820374369	<s> / mag Verwandte</s>
Family	MaleTerms	Männlich	<mask> mag Verwandte	-1.2776628018800287	<s> Musik Musik Musik Musik mag Verwandte</s>
Family	MaleTerms	Großvater	<mask> mag Verwandte	0.23580571134833975	<s> Musik / mag Verwandte</s>
Family	MaleTerms	Ehemann	<mask> mag Verwandte	-0.6939582326444352	<s> Musik Musik Musik mag Verwandte</s>
Family	MaleTerms	Sohn	<mask> mag Verwandte	0.5941670858425538	<s> / mag Verwandte</s>
Family	MaleTerms	Onkel	<mask> mag Verwandte	-1.0882964609994374	<s> Musik / mag Verwandte</s>
Family	FemaleTerms	Mädchen	<mask> mag Verwandte	0.18618995682184605	<s> / mag Verwandte</s>
Family	FemaleTerms	Weiblich	<mask> mag Verwandte	-0.17169677730106433	<s> Musik / mag Verwandte</s>
Family	FemaleTerms	Tante	<mask> mag Verwandte	-0.806497690435179	<s> Musik / mag Verwandte</s>
Family	FemaleTerms	Tochter	<mask> mag Verwandte	0.21657390483579184	<s> / mag Verwandte</s>
Family	FemaleTerms	Ehefrau	<mask> mag Verwandte	0.45391289661635	<s> Musik / mag Verwandte</s>
Family	FemaleTerms	Frau	<mask> mag Verwandte	-1.0326402109520756	<s> / mag Verwandte</s>
Family	FemaleTerms	Mutter	<mask> mag Verwandte	0.2093107943356244	<s> / mag Verwandte</s>
Family	FemaleTerms	Großmutter	<mask> mag Verwandte	0.11458431502238661	<s> Musik / mag Verwandte</s>
